무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도
F7187,대구광역시,수성구,특별시도,,범안로,1,대구광역시 수성구 범안로 40,대구광역시 수성구 범물동 1355,35.81709278,128.6407184,범일초등네거리(범물터널→용지네거리),2,60,,,99.0,2013.0
F7245,대구광역시,동구,고속국도,20,대구포항고속도로,1,,대구광역시 동구 평광동 산 147-1,35.93721957,128.6877578,대구포항고속도로1.1K대구방향출구),99,100,2.0,9.481,99.0,2013.0
F7246,대구광역시,동구,고속국도,20,대구포항고속도로,1,대구광역시 동구 둔산로 530,대구광역시 동구 도동 산 185-1,35.91940005,128.666936,대구포항고속도로1.1K대구방향출구),99,100,2.0,9.481,99.0,2013.0
F7276,대구광역시,남구,특별시도,,대덕로,1,대구광역시 남구 대덕로 166,대구광역시 남구 봉덕동 1630,35.84065636,128.6021389,앞산힐스테이트아파트앞(봉덕동→중동교),1,50,,,99.0,2013.0
F7277,대구광역시,동구,특별시도,,서촌로,2,대구광역시 동구 서촌로 1,대구광역시 동구 덕곡동 648,35.98135231,128.6260167,상리마을앞(팔공산→파군재),1,50,,,99.0,2013.0
F7278,대구광역시,수성구,특별시도,,달구벌대로,2,대구광역시 수성구 달구벌대로 2495,대구광역시 수성구 범어동 171-9,35.85922774,128.6354365,수성구청역앞(만촌네거리→범어네거리),2,60,,,99.0,2013.0
F7279,대구광역시,달성군,특별시도,,세천로,2,대구광역시 달성군 다사읍 세천로 98,대구광역시 달성군 다사읍 세천리 1706,35.8731045,128.4719253,다사지구대네거리(서재→세천교),2,50,,,99.0,2013.0
F7280,대구광역시,달서구,특별시도,30,달구벌대로,2,대구광역시 달서구 달구벌대로 1,대구광역시 달서구 이곡동 1252-4,35.85164991,128.5085739,성서경찰서교차로(이곡역→성서산업단지역),2,60,,,99.0,2013.0
F7788,대구광역시,중구,특별시도,,남산로,1,대구광역시 중구 남산로 30,대구광역시 중구 남산동 3000,35.85926026,128.5833652,극동스타클래스남산아파트(계명네거리→신남네거리),1,50,,,99.0,2014.0
F7789,대구광역시,서구,특별시도,,북비산로,1,대구광역시 서구 북비산로 406,대구광역시 서구 비산동 2556,35.87829466,128.5773338,비산동교회후방100m(북비산네거리→달성네거리),1,50,,,99.0,2014.0
F7790,대구광역시,수성구,특별시도,,신천동로,2,대구광역시 수성구 신천동로 242,대구광역시 수성구 중동 532-227,35.84651304,128.6078489,희망교밑(중동교→대봉교),1,60,,,99.0,2014.0
F7791,대구광역시,남구,특별시도,,성당로,1,대구광역시 남구 성당로 266,대구광역시 남구 대명동 2289-2,35.85640654,128.5745002,리더스병원앞(성당시장네거리→내당네거리),1,50,,,99.0,2014.0
F7792,대구광역시,달서구,특별시도,,성서로,2,대구광역시 달서구 성서로 255,대구광역시 달서구 갈산동 969-3,35.84098981,128.5058504,금복주건너(성서네거리→성서공단네거리),1,50,,,99.0,2014.0
F7793,대구광역시,달서구,특별시도,,성서공단로,1,대구광역시 달서구 성서공단로 178,대구광역시 달서구 월암동 1-212,35.83462661,128.5021734,성림티앤티(호림네거리→성서공단네거리),1,60,,,99.0,2014.0
F7794,대구광역시,달성군,특별시도,67,하빈로,2,대구광역시 달성군 하빈면 하빈로 1,대구광역시 달성군 하빈면 감문리 846-14,35.89461839,128.4295917,감문1리(하빈면사무소→하빈교),1,60,,,99.0,2014.0
F7795,대구광역시,달성군,특별시도,67,논공로,1,대구광역시 달성군 논공읍 논공로 210,대구광역시 달성군 논공읍 남리 717-1,35.72108816,128.4537304,대구남동초등학교(박석진교→달성공단),1,50,,,2.0,2014.0
F7796,대구광역시,달성군,특별시도,,사문진로,2,대구광역시 달성군 화원읍 사문진로 1,대구광역시 달성군 화원읍 성산리 744-202,35.80839494,128.4837246,홍천사앞(화원→사문진교),1,50,,,99.0,2014.0
F7797,대구광역시,수성구,특별시도,,무학로,1,대구광역시 수성구 무학로 1,대구광역시 수성구 두산동 595-6,35.82991477,128.6226959,두산오거리(지산범물)(상동네거리→지산범물),1,60,,,99.0,2014.0
F7798,대구광역시,수성구,특별시도,25,달구벌대로,2,대구광역시 수성구 달구벌대로 2693,대구광역시 수성구 만촌동 794-3,35.85425881,128.6560792,대륜고건너편(연호네거리→만촌네거리),1,60,,,99.0,2014.0
F7799,대구광역시,수성구,일반국도,25,무열로,1,대구광역시 수성구 무열로 1,대구광역시 수성구 만촌동 686-2,35.86266082,128.6486308,태왕리더스건너(만촌네거리→무열대삼거리),1,60,,,99.0,2014.0
F7800,대구광역시,달서구,특별시도,,앞산순환로,2,대구광역시 달서구 앞산순환로 1,대구광역시 달서구 상인동 1561-4,35.80937549,128.5546118,비둘기아파트101동앞(월촌고가교→달비골),1,60,,,99.0,2014.0
F7801,대구광역시,달서구,특별시도,,선원로,2,대구광역시 달서구 선원로 197,대구광역시 달서구 이곡동 1309,35.85917512,128.5140701,성서노인종합복지관(선원공원삼거리→불미골네거리),1,40,,,99.0,2014.0
F7802,대구광역시,달성군,특별시도,67,테크노대로,2,대구광역시 달성군 유가면 테크노대로 1,대구광역시 달성군 현풍읍 중리 544,35.68870062,128.4456222,포산서교차로전방100m(포산중앙네거리→포산고네거리),1,60,,,99.0,2014.0
F7803,대구광역시,중구,특별시도,,달구벌대로,1,대구광역시 중구 달구벌대로 2000,대구광역시 중구 남산동 99-22,35.86475029,128.5827448,신남네거리(반고개네거리→계산오거리),2,60,,,99.0,2014.0
F7804,대구광역시,달서구,특별시도,,화암로,1,대구광역시 달서구 화암로 1,대구광역시 달서구 대곡동 1042,35.80451222,128.5207822,정부청사건너편(대곡그린빌→수목원),2,50,,,99.0,2014.0
F7805,대구광역시,중구,특별시도,,달구벌대로,2,대구광역시 중구 달구벌대로 2015,대구광역시 중구 동산동 641,35.86593557,128.5841848,원만사유치원(계산오거리→신남네거리),2,50,,,2.0,2014.0
F7806,대구광역시,동구,일반국도,4,안심로,2,대구광역시 동구 안심로 1,대구광역시 동구 율하동 951,35.87380971,128.6889912,안심주공네거리(동호네거리→반야월삼거리),2,60,,,99.0,2014.0
F7807,대구광역시,동구,특별시도,,팔공로,1,대구광역시 동구 팔공로 274,대구광역시 동구 봉무동 265-8,35.92611549,128.6425436,이시아폴리스더샵2차아파트앞삼거리(불로동→파군재삼거리),2,60,,,99.0,2014.0
F7808,대구광역시,동구,특별시도,,동촌로,1,대구광역시 동구 동촌로 1,대구광역시 동구 신평동 783-11,35.89234522,128.6442444,용호네거리(용계삼거리→방촌역),2,60,,,1.0,2014.0
F7809,대구광역시,서구,특별시도,,북비산로,1,대구광역시 서구 북비산로 160,대구광역시 서구 평리동 573-5,35.87856784,128.5505124,이현시장입구(이현삼거리→평리네거리),2,50,,,99.0,2014.0
F7810,대구광역시,서구,특별시도,,와룡로,2,대구광역시 서구 와룡로 343 1,대구광역시 서구 중리동 1053,35.86361485,128.5372569,신광주유소앞사거리(서대구공단네거리→와룡네거리),2,60,,,99.0,2014.0
F7811,대구광역시,북구,특별시도,,중앙대로,1,대구광역시 북구 중앙대로 608,대구광역시 북구 침산동 14,35.88700475,128.5983229,동침산네거리(삼성홈플러스→도청교),2,50,,,99.0,2014.0
F7812,대구광역시,북구,특별시도,,복현로,1,대구광역시 북구 복현로 173,대구광역시 북구 복현동 539-1,35.90514724,128.6189022,북구청소년회관삼거리(복현오거리→검단네거리),2,50,,,99.0,2014.0
F7813,대구광역시,북구,일반국도,4,동북로,2,대구광역시 북구 동북로 149,대구광역시 북구 산격동 1269,35.90037186,128.609384,산격중학교삼거리(복현고가→공산수원지삼거리),2,50,,,99.0,2014.0
F7814,대구광역시,수성구,특별시도,,청호로,1,대구광역시 수성구 청호로 370,대구광역시 수성구 범어동 333-8,35.85100731,128.6394323,장원맨션앞교차로(대구박물관→만촌네거리),2,50,,,99.0,2014.0
F7815,대구광역시,수성구,일반국도,25,달구벌대로,2,대구광역시 수성구 달구벌대로 3223,대구광역시 수성구 신매동 362-4,35.83988301,128.7093108,매호네거리(고산)(경산→고산),2,60,,,99.0,2014.0
F7816,대구광역시,남구,특별시도,,앞산순환로,1,대구광역시 남구 앞산순환로 1,대구광역시 남구 봉덕동 1272-18,35.83252486,128.5982222,남구앞산순환로(봉덕3동)앞산심신수련장입구(충혼탑→상동교),2,60,,,99.0,2014.0
F7817,대구광역시,달서구,특별시도,,와룡로,1,대구광역시 달서구 와룡로 50,대구광역시 달서구 본동 760,35.83707938,128.5373898,본리네거리(남대구IC→동본리네거리),2,60,,,99.0,2014.0
F7818,대구광역시,달서구,일반국도,30,달구벌대로,1,대구광역시 달서구 달구벌대로 1212,대구광역시 달서구 이곡동 1270,35.85152276,128.4999839,성서네거리서편교차로(신당네거리→성서네거리),2,60,,,99.0,2014.0
F7819,대구광역시,서구,특별시도,50,국채보상로,2,대구광역시 서구 국채보상로 335-1,대구광역시 서구 비산동 348-7,35.87233982,128.567818,달서교회건너편(비산네거리→신평리네거리),2,50,,,99.0,2014.0
F7820,대구광역시,달성군,특별시도,,세천로,1,대구광역시 달성군 다사읍 세천로 1,대구광역시 다사읍 세천리 1684-4,35.86975314,128.4680505,세천교동편교차로(다사→서재),2,50,,,99.0,2014.0
F7821,대구광역시,달성군,일반국도,30,달구벌대로,2,대구광역시 달성군 하빈면 달구벌대로 1,대구광역시 달성군 하빈면 동곡리 151,35.87797003,128.4165684,동곡네거리(대구→성주),2,70,,,99.0,2014.0
F7822,대구광역시,달성군,지방도,5,비슬로,2,대구광역시 달성군 화원읍 비슬로 1,대구광역시 달성군 화원읍 설화리 878-2,35.79518772,128.4826373,설화교차로(옥포)(화원→옥포),2,60,,,99.0,2014.0
F7823,대구광역시,북구,특별시도,,학정로,1,대구광역시 북구 학정로 132,대구광역시 북구 태전동 595-3,35.91950304,128.5513422,태전우방3차아파트(대구병원→구암중학교),2,50,,,99.0,2014.0
F7824,대구광역시,북구,특별시도,,사수로,2,대구광역시 북구 사수로 549,대구광역시 북구 팔달동 277-2,35.89532278,128.5367175,장태실마을(매천대교→대구사격장),2,50,,,99.0,2014.0
F8129,대구광역시,북구,특별시도,,신천대로,1,,대구광역시 북구 조야동 436-2,35.90359648,128.5775437,서변대교서편(팔달교→침산교),1,80,,,99.0,2015.0
F8153,대구광역시,달서구,특별시도,1,화암로,2,대구광역시 달서구 화암로 1,대구광역시 달서구 대곡동 1036-1,35.80572575,128.5195259,대진초교건너편(유천교→수목원),2,50,,,2.0,2015.0
F8154,대구광역시,달서구,특별시도,1,화암로,1,대구광역시 달서구 화암로 1,대구광역시 달서구 대곡동 1023-3,35.80659997,128.5210132,대진초등학교(수목원→유천교),2,50,,,2.0,2015.0
F8155,대구광역시,달성군,지방도,5,비슬로,1,대구광역시 달성군 옥포면 비슬로 1,대구광역시 달성군 옥포읍 기세리 1014,35.78962189,128.4671526,삼환나우빌삼거리(달성군청→화원옥포IC),2,60,,,99.0,2015.0
F8156,대구광역시,달성군,특별시도,,명천로,2,대구광역시 달성군 화원읍 명천로 210,대구광역시 달성군 화원읍 명곡리 144,35.79984842,128.4955164,늘푸른유치원앞(화원시장→화원고),2,30,,,2.0,2015.0
F8157,대구광역시,달성군,특별시도,,다사로,2,대구광역시 달성군 다사읍 다사로 86,대구광역시 달성군 다사읍 매곡리 457,35.8694288,128.4584268,다사초등학교(다사→하빈),2,30,,,2.0,2015.0
F8321,대구광역시,동구,고속국도,1,경부고속도로,1,대구광역시 동구 신덕로5길 159,대구광역시 동구 신평동 26-2,35.88235625,128.6984685,경부선121km시점1차선(서울→부산),99,100,1.0,5.99,99.0,2015.0
F8322,대구광역시,동구,고속국도,1,경부고속도로,1,대구광역시 동구 신덕로5길 159,대구광역시 동구 신평동 26-2,35.88235625,128.6984685,경부선121km시점2차선(서울→부산),99,100,1.0,5.99,99.0,2015.0
F8323,대구광역시,동구,고속국도,1,경부고속도로,1,대구광역시 동구 신덕로5길 159,대구광역시 동구 신평동 26-2,35.88235625,128.6984685,경부선121km시점3차선(서울→부산),99,100,1.0,5.99,99.0,2015.0
F8324,대구광역시,동구,고속국도,1,경부고속도로,1,대구광역시 동구 신덕로5길 159,대구광역시 동구 신평동 26-2,35.88235625,128.6984685,경부선121km시점4차선(서울→부산),99,100,1.0,5.99,99.0,2015.0
F8333,대구광역시,동구,고속국도,1,경부고속도로,2,대구광역시 동구 신덕로5길 161,대구광역시 동구 율암동 산 8-2,35.882284,128.6987408,경부선121km종점1차선(부산→서울),99,100,2.0,6.012,99.0,2015.0
F8334,대구광역시,동구,고속국도,1,경부고속도로,2,대구광역시 동구 신덕로5길 161,대구광역시 동구 율암동 산 8-2,35.882284,128.6987408,경부선121km종점2차선(부산→서울),99,100,2.0,6.012,99.0,2015.0
F8335,대구광역시,동구,고속국도,1,경부고속도로,2,대구광역시 동구 신덕로5길 161,대구광역시 동구 율암동 산 8-2,35.882284,128.6987408,경부선121km종점3차선(부산→서울),99,100,2.0,6.012,99.0,2015.0
F8336,대구광역시,동구,고속국도,1,경부고속도로,2,대구광역시 동구 신덕로5길 161,대구광역시 동구 율암동 산 8-2,35.882284,128.6987408,경부선121km종점4차선(부산→서울),99,100,2.0,6.012,99.0,2015.0
F8517,대구광역시,달성군,일반국도,30,달구벌대로,2,대구광역시 달성군 다사읍 달구벌대로 637,대구광역시 달성군 매곡리 1125,35.8516432,128.4482786,매곡정수장300m후(다사→성주),1,70,,,99.0,2016.0
F8518,대구광역시,달성군,지방도,30,가창로,1,대구광역시 달성군 가창면 가창로 1,대구광역시 달성군 가창면 삼산리 산327-9,35.74102358,128.6563094,수점교차로(가창→청도),1,60,,,99.0,2016.0
F8519,대구광역시,달성군,일반국도,5,비슬로,2,대구광역시 달성군 옥포면 비슬로 1,대구광역시 달성군 옥포읍 강림리 471-7,35.78171345,128.4342854,강림초교건너편(화원→위천),1,50,,,2.0,2016.0
F8520,대구광역시,북구,특별시도,,호국로,2,대구광역시 북구 호국로 129,대구광역시 북구 서변동 1290-57,35.91334383,128.599044,서변지하차도(도곡네거리→산격대교),1,60,,,99.0,2016.0
F8521,대구광역시,북구,일반국도,4,칠곡중앙대로,2,대구광역시 북구 칠곡중앙대로 37,대구광역시 북구 팔달동 524-18,35.89934676,128.5476907,청구장미아파트앞(태전교→팔달교),1,50,,,99.0,2016.0
F8522,대구광역시,동구,특별시도,,혁신대로,1,대구광역시 동구 혁신대로 345,대구광역시 동구 신서동 1168-2,35.87630702,128.7344095,대구경북지방병무청건너(신용보증기금→영천),1,60,,,99.0,2016.0
