주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,위도,경도,데이터기준일자
157-2-000017,현풍상리 마을단위 공영주차장,공영,노외,,대구광역시 달성군 현풍면 상리 531-2,18,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,,,2019-09-10
151-1-000001,보성타운 동서편 도로,공영,노상,대구광역시 동구 큰고개로 17 (신암동) 일대,,55,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,600,10.0,300.0,3.5,6000.0,80000.0,현금,,35.8862218005,128.625566,2020-01-14
151-1-000002,신암3동주민센터 동편,공영,노상,대구광역시 동구 신암남로 76-3 (신암동) 일대,,61,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,600,10.0,300.0,3.5,6000.0,80000.0,현금,,35.879356,128.624347,2020-01-14
151-1-000003,동대구초등 서편 도로,공영,노상,대구광역시 동구 아양로8길 6 (신암동) 일대,,45,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,600,10.0,300.0,3.5,6000.0,80000.0,현금,,35.881502571,128.6186897167,2020-01-14
151-1-000004,신천초등학교 북편도로,공영,노상,대구광역시 동구 송라로 58 (신천동) 일대,,36,1,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.872536645,128.6190608684,2020-01-14
151-1-000005,신천희망로,공영,노상,대구광역시 동구 장등로 77 (신천동) 일대(신천3동주민센터 근처),,61,1,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.874246,128.6235068909,2020-01-14
151-1-000006,영남일보 앞 도로,공영,노상,대구광역시 동구 동대구로 423 (신천동) 일대,,20,1,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.868188,128.625967,2020-01-14
151-1-000007,동원약품 동편 도로,공영,노상,,대구광역시 동구 신천동 325-1,25,1,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.863238,128.697813,2020-01-14
151-1-000008,대백아울렛 동편 도로,공영,노상,,대구광역시 동구 신천동 296-1,29,1,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.863041,128.694483,2020-01-14
151-1-000009,동서식품 동편 도로,공영,노상,,대구광역시 동구 신천동 296-1,28,1,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.862736,128.696156,2020-01-14
151-2-000010,공항1공영주차장,공영,노외,,대구광역시 동구 지저동 907 (대구공항 맞은편),89,3,미시행,평일+토요일+공휴일,06:00,22:00,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.952767,128.678377,2020-01-14
151-2-000011,공항2공영주차장,공영,노외,,대구광역시 동구 지저동 460-4 (대구공항 맞은편),186,3,미시행,평일+토요일+공휴일,06:00,22:00,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.952505,128.677094,2020-01-14
151-1-000013,갑을자원개발앞 도로,공영,노상,"대구광역시 동구 장등로 25 (신천동, 예성아파트) 일대",,27,1,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.8698177346,128.6231462339,2020-01-14
151-1-000014,중앙고속 차고지 앞,공영,노상,,대구광역시 동구 신천동 332-1 (신천동) 일대,42,1,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.869788,128.620963,2020-01-14
151-1-000015,동대구로주차장(서한코보스카운티옆도로),공영,노상,대구광역시 동구 동부로22길 2 (신천동) 부근,,78,1,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.8761925494,128.6267308392,2020-01-14
151-1-000016,율하4 공영주차장,공영,노상,대구광역시 동구 율하서로 20,대구광역시 동구 율하동 1152,30,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.867538,128.6927496688,2020-01-14
151-2-000017,평화시장 공영주차장,공영,노외,,대구광역시 동구 신암동 604-1,63,2,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,600,10.0,300.0,3.5,6000.0,80000.0,현금,,35.8841342112,128.6197354535,2020-01-14
151-2-000018,"신천1,2동 공영주차장",공영,노외,,대구광역시 동구 신천동 544-5 (송라시장주변),37,1,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.875491,128.612165,2020-01-14
151-2-000019,방촌시장 공영주차장(전통),공영,노외,대구광역시 동구 동촌로42길 19-12,대구광역시 동구 방촌동 1072-1(방촌시장주변),49,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.881201,128.6631125828,2020-01-14
151-2-000020,해안동 공영주차장,공영,노외,,대구광역시 동구 방촌동 126-2,21,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.891481,128.674822,2020-01-14
151-2-000021,율암동 공영주차장,공영,노외,대구광역시 동구 용계로 89,대구광역시 동구 율암동 524-416,31,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.8800097136,128.7013902703,2020-01-14
151-2-000022,불로전통시장공영주차장,공영,노외,대구광역시 동구 팔공로30길 7-6,대구광역시 동구 불로동 483-3,49,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.9122315995,128.6420239878,2020-01-14
151-2-000023,공항시장 공영주차장,공영,노외,대구광역시 동구 해동로 19-2,대구광역시 동구 지저동 694-51,40,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.8960652076,128.6383364679,2020-01-14
151-2-000024,반야월종합시장공영주차장(전통),공영,노외,대구광역시 동구 율하동로 143,대구광역시 동구 신기동 174-1,52,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.872429,128.7024499755,2020-01-14
151-1-000010,한전동대구(전통시장),공영,노상,대구광역시 동구 화랑로25길 7 (효목동) 일대,,44,2,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,600,10.0,300.0,3.5,6000.0,80000.0,현금,,35.874769,128.6402141217,2020-01-14
151-1-000011,동호정형외과,공영,노상,대구광역시 동구 안심로 358 (동호동) 일대,대구광역시 동구 동호동 366-4,30,3,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.867549,128.7236864139,2020-01-14
151-2-000012,신천3동 공영주차장(전통시장,공영,노외,대구광역시 동구 송라로14길 46-2,대구광역시 동구 신천동 281-10 (동대구역전시장근처),27,1,미시행,평일+토요일+공휴일,09:00,18:00,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.874531,128.6212185476,2020-01-14
151-1-000014,동대구역 인근 주차장,공영,노상,대구광역시 동구 동대구로 576 (신암동) ~ 덕성초등학교,,36,1,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.8813948076,128.626398746,2020-01-14
151-1-000015,상공회의소 뒤편 도로,공영,노상,대구광역시 동구 장등로 78 (신천동),대구광역시 동구 신천동 83-4,89,1,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,1000,10.0,500.0,3.5,10000.0,100000.0,현금,,35.8744627613,128.6240381857,2020-01-14
151-1-000016,율하1 공영주차장,공영,노상,,대구광역시 동구 율하동 1433,45,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.863155,128.6978062847,2020-01-14
151-1-000017,율하2 공영주차장,공영,노상,,대구광역시 동구 율하동 1418,31,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.862964,128.6945741658,2020-01-14
151-1-000018,율하3 공영주차장,공영,노상,,대구광역시 동구 율하동 1423,38,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,유료,30,400,10.0,200.0,3.5,4000.0,40000.0,현금,,35.8627967042,128.696142448,2020-01-14
151-2-000019,불로동공영주차장,공영,노외,대구광역시 동구 팔공로23길 14-6,대구광역시 동구 불로동 661,16,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.909641,128.6398757298,2020-01-14
151-2-000020,도평동 공영주차장,공영,노외,,대구광역시 동구 도동 978-301,31,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.910218,128.647863,2020-01-14
151-2-000021,도평동 제2공영주차장,공영,노외,,대구광역시 동구 도동 978-401,28,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.9099914779,128.6526558429,2020-01-14
151-2-000022,반야월공영주차장,공영,노외,,대구광역시 동구 신기동 174,72,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.872493,128.699942,2020-01-14
151-2-000023,미대동 공영주차장,공영,노외,,대구광역시 동구 미대동 514,22,3,미시행,평일+토요일+공휴일,09:00,19:30,09:00,19:30,09:00,19:30,무료,24,0,0.0,0.0,0.0,0.0,0.0,무료,,35.952514,128.674902,2020-01-14
154-2-000180,1·2,공영,노외,대구광역시 북구 칠성남로 138,대구광역시 북구 칠성동2가 310-1,50,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,30,1000,10.0,500.0,,,,현금,,35.87750098,128.5952941,2020-02-11
154-2-000181,EXPO,공영,노외,,대구광역시 북구 복현동 478-5,18,2,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,30,1000,60.0,2000.0,,10000.0,,현금,,35.89229316,128.6212091,2020-02-11
154-2-000182,RGB Tower,공영,노외,대구광역시 북구 동천로 135-7,대구광역시 북구 동천동 903-4,52,3,미시행,평일+토요일+공휴일,12:00,21:00,12:00,00:00,00:00,00:00,유료,30,1000,60.0,1000.0,,1000.0,,현금,,35.94355567,128.5599291,2020-02-11
154-2-000183,강북,공영,노외,대구광역시 북구 구암로32길 6-20,대구광역시 북구 구암동 653-1,16,3,미시행,평일+토요일+공휴일,06:00,21:00,06:00,21:00,06:00,21:00,유료,30,1500,10.0,200.0,,10000.0,70000.0,현금,,35.93131704,128.5559931,2020-02-11
154-2-000184,경명여고앞,공영,노외,대구광역시 북구 칠성로17길 18 (경명여자중고등학교),대구광역시 북구 칠성동2가 385-2,40,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.8807285866,128.5984326851,2020-02-11
154-2-000185,공단,공영,노외,대구광역시 북구 노원로 107,대구광역시 북구 노원동3가 183-19,34,3,미시행,평일+토요일,07:00,20:00,07:00,16:00,00:00,00:00,유료,60,1500,,,,7000.0,60000.0,현금,,35.89622155,128.5726379423,2020-02-11
154-2-000186,관음(공영),공영,노외,대구광역시 북구 관음중앙로 80,대구광역시 북구 관음동 448-1,169,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,600,10.0,300.0,,6000.0,80000.0,현금,,35.94104819,128.5446936,2020-02-11
154-2-000187,관음동 1255-14공영,공영,노외,,대구광역시 북구 관음동 1255-14,6,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.94386972,128.5446022,2020-02-11
154-2-000188,관음동1275-27공영,공영,노외,,대구광역시 북구 관음동 1275-27,6,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.94409921,128.5456678,2020-02-11
154-2-000189,관음동1284-5공영,공영,노외,,대구광역시 북구 관음동 1284-5,12,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.94424575,128.5471319,2020-02-11
154-4-000190,광양,민영,노외,대구광역시 북구 팔달로27길 81,대구광역시 북구 노원동3가 892-1,25,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,500,60.0,1000.0,,5000.0,80000.0,현금,,35.89220587,128.5679626,2020-02-11
154-4-000191,구남,민영,노외,대구광역시 북구 구암로17길 3,대구광역시 북구 읍내동 1121-1,15,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,1000,60.0,2000.0,,10000.0,100000.0,현금,,35.93292828,128.5503945,2020-02-11
154-4-000192,구마니 유료주차장,민영,노외,대구광역시 북구 칠성남로30길 9,대구광역시 북구 칠성동2가 504,31,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,1000,10.0,500.0,,,,현금,,35.8769547604,128.5962597,2020-02-11
154-2-000193,구수산(공영),공영,노외,,대구광역시 북구 읍내동 1077-1,48,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9387852,128.5524038034,2020-02-11
154-2-000194,구암동주민센터(공영),공영,노외,대구광역시 북구 구암서로 32,대구광역시 북구 구암동 788-3,46,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9389234,128.5660435,2020-02-11
154-2-000195,노곡교남단1(공영),공영,노외,,대구광역시 북구 노곡동 990,200,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.90211005,128.5663385,2020-02-11
154-2-000196,노곡교남단2(공영),공영,노외,,대구광역시 북구 노곡동 876,200,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.90073053,128.5645341,2020-02-11
154-2-000197,노원(공영),공영,노외,대구광역시 북구 옥산로7길 27-7,대구광역시 북구 노원동1가 16-1,82,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.8882013923,128.5806917643,2020-02-11
154-4-000198,뉴욕,민영,노외,대구광역시 북구 칠성남로 230,대구광역시 북구 칠성동1가 155-2,10,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,60,1000,,,,,,현금,,35.875613,128.6053331,2020-02-11
154-4-000199,대광,민영,노외,대구광역시 북구 오봉로 12,대구광역시 북구 노원동1가 205,10,2,미시행,평일+토요일,07:00,21:00,07:00,21:00,00:00,00:00,유료,30,1000,60.0,1500.0,,6000.0,70000.0,현금,,35.88880316,128.5765002,2020-02-11
154-4-000200,대륙,민영,노외,대구광역시 북구 칠성남로37길 23,대구광역시 북구 칠성동2가 549-6,24,1,미시행,평일+토요일+공휴일,08:00,19:00,08:00,19:00,08:00,19:00,유료,30,1000,60.0,1500.0,,5000.0,70000.0,현금,,35.8778586956,128.6006470959,2020-02-11
154-4-000201,대보,민영,노외,대구광역시 북구 칠성남로30길 8-1,대구광역시 북구 칠성동2가 302-308,9,1,미시행,평일+토요일,09:00,20:00,09:00,20:00,00:00,00:00,유료,30,1000,60.0,2000.0,,,,현금,,35.87688665,128.5951518,2020-02-11
154-4-000202,대진,민영,노외,대구광역시 북구 노원로 14-4,대구광역시 북구 노원동3가 731-1,28,2,미시행,평일+토요일+공휴일,04:30,18:30,04:30,18:30,04:30,18:30,유료,30,1000,60.0,1000.0,,3000.0,80000.0,현금,,35.89060717,128.5648608,2020-02-11
154-4-000203,대현,민영,노외,대구광역시 북구 신암로 99,대구광역시 북구 대현동 277-59,18,1,미시행,평일+토요일,09:00,22:00,09:00,22:00,00:00,00:00,유료,30,1000,60.0,2000.0,,5000.0,60000.0,현금,,35.8799080393,128.6104856,2020-02-11
154-4-000204,대흥,민영,노외,,대구광역시 북구 노원동3가 73-6,24,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,1000,,,,,60000.0,현금,,35.89769395,128.5700623,2020-02-11
154-4-000205,도성,민영,노외,대구광역시 북구 옥산로 53,대구광역시 북구 노원동1가 366-1,25,1,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,30,1000,10.0,500.0,,,,현금,,35.8855311874,128.5814603,2020-02-11
154-2-000206,동변(공영),공영,노외,대구광역시 북구 동변로 89,대구광역시 북구 동변동 670,53,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9210095,128.6033264,2020-02-11
154-4-000207,동서,민영,노외,,대구광역시 북구 노원동2가 275-2,18,2,미시행,평일+토요일,09:00,18:00,19:00,12:00,00:00,00:00,유료,60,1000,,,,5000.0,,현금,,35.8880973,128.5744019,2020-02-11
154-4-000208,동천,민영,노외,대구광역시 북구 동천로 123,대구광역시 북구 동천동 908-2,50,3,미시행,평일+토요일+공휴일,09:00,23:00,09:00,23:00,09:00,23:00,유료,30,1000,60.0,2000.0,,,70000.0,"현금, 신용카드",,35.9425554641,128.5605103528,2020-02-11
154-2-000209,동천동복합청사공영,공영,노외,대구광역시 북구 대천로 81,대구광역시 북구 동천동 930-1,25,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.93733721,128.5581853,2020-02-11
154-2-000210,동편업무지구(공영),공영,노외,대구광역시 북구 유통단지로24길 14-7,대구광역시 북구 산격동 1687,123,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9077869,128.6151458,2020-02-11
154-2-000211,동호동(공영),공영,노외,대구광역시 북구 동호길 70,대구광역시 북구 동호동 262-2,10,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,35.9636351257,128.5568502,2020-02-11
